('hwm', 'jms', 11):('ttr', 'vgr', 17):10
('jtn', 'z18', 20):('hwh', 'jgc', 20):19
('jtn', 'z18', 20):('ttr', 'z15', 20):19
('jtn', 'z18', 20):('gvw', 'qjb', 20):18
('jtn', 'z18', 20):('fbv', 'grd', 20):19
('jtn', 'z18', 20):('hwh', 'nfj', 20):19
('jtn', 'z18', 20):('rgt', 'tdc', 20):19
('jtn', 'z18', 20):('fbv', 'z15', 20):19
('jtn', 'z18', 20):('rgt', 'z09', 20):19
('jtn', 'z18', 20):('grd', 'ttr', 20):19
('jtn', 'z18', 20):('nfj', 'z09', 20):19
('jtn', 'z18', 20):('nfj', 'pnd', 21):19
('jtn', 'z18', 20):('vcs', 'z31', 21):13
('jtn', 'z18', 20):('jgc', 'rvc', 21):19
('jtn', 'z18', 20):('vcs', 'z32', 21):13
('jtn', 'z18', 20):('pnd', 'rgt', 21):19
('jtn', 'z18', 20):('vcs', 'z22', 21):12
('jtn', 'z18', 20):('vcs', 'z34', 21):13
('jtn', 'z18', 20):('mmr', 'vcs', 21):13
('jtn', 'z18', 20):('qsg', 'rgt', 21):16
('jtn', 'z18', 20):('dtj', 'ppf', 21):12
('jtn', 'z18', 20):('rgt', 'rvc', 21):15
('jtn', 'z18', 20):('dtd', 'vcs', 21):13
('jtn', 'z18', 20):('nfj', 'rvc', 21):19
('jtn', 'z18', 20):('nfj', 'qsg', 21):19
('jtn', 'z18', 20):('rkd', 'vcs', 21):14
('jtn', 'z18', 20):('vcs', 'vqh', 21):15
('jtn', 'z18', 20):('fbv', 'pnd', 21):19
('jtn', 'z18', 20):('snh', 'vcs', 21):12
('jtn', 'z18', 20):('fbv', 'qsg', 21):16
('jtn', 'z18', 20):('pnd', 'ttr', 21):19
('jtn', 'z18', 20):('qgm', 'vcs', 21):13
('jtn', 'z18', 20):('vcs', 'z30', 21):13
('jtn', 'z18', 20):('jgc', 'pnd', 21):19
('jtn', 'z18', 20):('vbc', 'vcs', 21):13
('jtn', 'z18', 20):('qsg', 'ttr', 21):16
('jtn', 'z18', 20):('vcs', 'z29', 21):13
('jtn', 'z18', 20):('jgc', 'qsg', 21):19
('jtn', 'z18', 20):('rvc', 'ttr', 21):15
('jtn', 'z18', 20):('fbv', 'rvc', 21):15
('jtn', 'z18', 20):('ndd', 'vcs', 21):13
('jhm', 'qgm', 20):('jfp', 'nfj', 20):19
('jhm', 'qgm', 20):('grd', 'rgt', 20):18
('jhm', 'qgm', 20):('ttr', 'z15', 20):18
('jhm', 'qgm', 20):('gvw', 'qjb', 20):18
('jhm', 'qgm', 20):('fbv', 'grd', 20):18
('jhm', 'qgm', 20):('nfj', 'vgr', 20):19
('jhm', 'qgm', 20):('rgt', 'tdc', 20):18
('jhm', 'qgm', 20):('nfj', 'nqr', 20):19
('jhm', 'qgm', 20):('jfp', 'jgc', 20):19
('jhm', 'qgm', 20):('fbv', 'z15', 20):18
('jhm', 'qgm', 20):('rgt', 'z09', 20):18
('jhm', 'qgm', 20):('grd', 'ttr', 20):18
('jhm', 'qgm', 20):('jgc', 'vgr', 20):19
('jhm', 'qgm', 20):('nfj', 'z09', 20):18
('jhm', 'qgm', 20):('tqq', 'z15', 21):19
('jhm', 'qgm', 20):('rgt', 'tpv', 21):19
('jhm', 'qgm', 20):('nfj', 'tpv', 21):19
('jhm', 'qgm', 20):('nfj', 'pnd', 21):19
('jhm', 'qgm', 20):('tqq', 'z16', 21):19
('jhm', 'qgm', 20):('drk', 'z15', 21):19
('jhm', 'qgm', 20):('vcs', 'z31', 21):13
('jhm', 'qgm', 20):('jgc', 'rvc', 21):18
('jhm', 'qgm', 20):('jgc', 'z06', 21):19
('jhm', 'qgm', 20):('vcs', 'z32', 21):13
('jhm', 'qgm', 20):('pnd', 'rgt', 21):19
('jhm', 'qgm', 20):('ttr', 'z10', 21):19
('jhm', 'qgm', 20):('fhh', 'nfj', 21):19
('jhm', 'qgm', 20):('jgc', 'z12', 21):19
('jhm', 'qgm', 20):('nfj', 'z03', 21):19
('jhm', 'qgm', 20):('vcs', 'z22', 21):12
('jhm', 'qgm', 20):('vcs', 'z34', 21):12
('jhm', 'qgm', 20):('rgt', 'z03', 21):19
('jhm', 'qgm', 20):('mmr', 'vcs', 21):13
('jhm', 'qgm', 20):('drk', 'grd', 21):19
('jhm', 'qgm', 20):('jdr', 'jgc', 21):19
('jhm', 'qgm', 20):('tqq', 'z09', 21):19
('jhm', 'qgm', 20):('fbv', 'z10', 21):19
('jhm', 'qgm', 20):('ftc', 'nfj', 21):19
('jhm', 'qgm', 20):('ftc', 'ttr', 21):19
('jhm', 'qgm', 20):('qsg', 'rgt', 21):15
('jhm', 'qgm', 20):('fhh', 'rgt', 21):19
('jhm', 'qgm', 20):('dtj', 'ppf', 21):12
('jhm', 'qgm', 20):('rgt', 'rvc', 21):14
('jhm', 'qgm', 20):('dtd', 'vcs', 21):13
('jhm', 'qgm', 20):('jdr', 'nfj', 21):19
('jhm', 'qgm', 20):('fbv', 'jdr', 21):19
('jhm', 'qgm', 20):('nfj', 'rvc', 21):18
('jhm', 'qgm', 20):('nfj', 'qsg', 21):18
('jhm', 'qgm', 20):('nfj', 'z06', 21):19
('jhm', 'qgm', 20):('rgt', 'z06', 21):19
('jhm', 'qgm', 20):('jgc', 'z10', 21):19
('jhm', 'qgm', 20):('rkd', 'vcs', 21):14
('jhm', 'qgm', 20):('vcs', 'vqh', 21):15
('jhm', 'qgm', 20):('fbv', 'pnd', 21):19
('jhm', 'qgm', 20):('jgc', 'z14', 21):19
('jhm', 'qgm', 20):('jdr', 'ttr', 21):19
('jhm', 'qgm', 20):('snh', 'vcs', 21):12
('jhm', 'qgm', 20):('ttr', 'z06', 21):19
('jhm', 'qgm', 20):('ftc', 'jgc', 21):19
('jhm', 'qgm', 20):('nfj', 'z12', 21):19
('jhm', 'qgm', 20):('rgt', 'z12', 21):19
('jhm', 'qgm', 20):('fbv', 'ftc', 21):19
('jhm', 'qgm', 20):('fbv', 'qsg', 21):15
('jhm', 'qgm', 20):('ttr', 'z12', 21):19
('jhm', 'qgm', 20):('ttr', 'z03', 21):19
('jhm', 'qgm', 20):('fbv', 'z06', 21):19
('jhm', 'qgm', 20):('pnd', 'ttr', 21):19
('jhm', 'qgm', 20):('jdr', 'rgt', 21):19
('jhm', 'qgm', 20):('vcs', 'z30', 21):13
('jhm', 'qgm', 20):('fbv', 'z03', 21):19
('jhm', 'qgm', 20):('jgc', 'pnd', 21):19
('jhm', 'qgm', 20):('fbv', 'z12', 21):19
('jhm', 'qgm', 20):('vbc', 'vcs', 21):13
('jhm', 'qgm', 20):('nfj', 'smr', 21):19
('jhm', 'qgm', 20):('rgt', 'smr', 21):19
('jhm', 'qgm', 20):('rgt', 'z14', 21):19
('jhm', 'qgm', 20):('qsg', 'ttr', 21):15
('jhm', 'qgm', 20):('vcs', 'z29', 21):13
('jhm', 'qgm', 20):('nfj', 'z14', 21):19
('jhm', 'qgm', 20):('ftc', 'rgt', 21):19
('jhm', 'qgm', 20):('drk', 'tdc', 21):19
('jhm', 'qgm', 20):('rgt', 'z10', 21):19
('jhm', 'qgm', 20):('pkj', 'tqq', 21):19
('jhm', 'qgm', 20):('jgc', 'qsg', 21):18
('jhm', 'qgm', 20):('drk', 'z09', 21):19
('jhm', 'qgm', 20):('rvc', 'ttr', 21):14
('jhm', 'qgm', 20):('nfj', 'z10', 21):19
('jhm', 'qgm', 20):('nfj', 'rsq', 21):19
('jhm', 'qgm', 20):('fbv', 'rvc', 21):14
('jhm', 'qgm', 20):('ttr', 'z14', 21):19
('jhm', 'qgm', 20):('rgt', 'rsq', 21):19
('jhm', 'qgm', 20):('ndd', 'vcs', 21):13
('jhm', 'qgm', 20):('jgc', 'z03', 21):19
('jhm', 'qgm', 20):('dtj', 'z18', 21):12
('jhm', 'qgm', 20):('fbv', 'z14', 21):19
('hwf', 'trf', 20):('jfp', 'nfj', 20):19
('hwf', 'trf', 20):('grd', 'rgt', 20):18
('hwf', 'trf', 20):('hwh', 'jgc', 20):19
('hwf', 'trf', 20):('ttr', 'z15', 20):18
('hwf', 'trf', 20):('gvw', 'qjb', 20):18
('hwf', 'trf', 20):('fbv', 'grd', 20):18
('hwf', 'trf', 20):('nfj', 'vgr', 20):19
('hwf', 'trf', 20):('hwh', 'nfj', 20):19
('hwf', 'trf', 20):('rgt', 'tdc', 20):18
('hwf', 'trf', 20):('nfj', 'nqr', 20):19
('hwf', 'trf', 20):('jfp', 'jgc', 20):19
('hwf', 'trf', 20):('fbv', 'z15', 20):18
('hwf', 'trf', 20):('rgt', 'z09', 20):18
('hwf', 'trf', 20):('grd', 'ttr', 20):18
('hwf', 'trf', 20):('jgc', 'vgr', 20):19
('hwf', 'trf', 20):('nfj', 'z09', 20):18
('hwf', 'trf', 20):('tqq', 'z15', 21):19
('hwf', 'trf', 20):('rgt', 'tpv', 21):19
('hwf', 'trf', 20):('nfj', 'tpv', 21):19
('hwf', 'trf', 20):('nfj', 'pnd', 21):18
('hwf', 'trf', 20):('tqq', 'z16', 21):19
('hwf', 'trf', 20):('drk', 'z15', 21):19
('hwf', 'trf', 20):('vcs', 'z31', 21):14
('hwf', 'trf', 20):('jgc', 'rvc', 21):18
('hwf', 'trf', 20):('jgc', 'z06', 21):19
('hwf', 'trf', 20):('vcs', 'z32', 21):14
('hwf', 'trf', 20):('ttr', 'z10', 21):19
('hwf', 'trf', 20):('fhh', 'nfj', 21):19
('hwf', 'trf', 20):('jgc', 'z12', 21):19
('hwf', 'trf', 20):('nfj', 'z03', 21):19
('hwf', 'trf', 20):('vcs', 'z22', 21):13
('hwf', 'trf', 20):('vcs', 'z34', 21):14
('hwf', 'trf', 20):('rgt', 'z03', 21):19
('hwf', 'trf', 20):('mmr', 'vcs', 21):14
('hwf', 'trf', 20):('drk', 'grd', 21):19
('hwf', 'trf', 20):('jdr', 'jgc', 21):19
('hwf', 'trf', 20):('tqq', 'z09', 21):19
('hwf', 'trf', 20):('fbv', 'z10', 21):19
('hwf', 'trf', 20):('ftc', 'nfj', 21):19
('hwf', 'trf', 20):('ftc', 'ttr', 21):19
('hwf', 'trf', 20):('qsg', 'rgt', 21):16
('hwf', 'trf', 20):('fhh', 'rgt', 21):19
('hwf', 'trf', 20):('dtj', 'ppf', 21):13
('hwf', 'trf', 20):('rgt', 'rvc', 21):15
('hwf', 'trf', 20):('dtd', 'vcs', 21):14
('hwf', 'trf', 20):('jdr', 'nfj', 21):19
('hwf', 'trf', 20):('fbv', 'jdr', 21):19
('hwf', 'trf', 20):('nfj', 'rvc', 21):18
('hwf', 'trf', 20):('nfj', 'qsg', 21):18
('hwf', 'trf', 20):('nfj', 'z06', 21):19
('hwf', 'trf', 20):('rgt', 'z06', 21):19
('hwf', 'trf', 20):('jgc', 'z10', 21):19
('hwf', 'trf', 20):('rkd', 'vcs', 21):15
('hwf', 'trf', 20):('vcs', 'vqh', 21):16
('hwf', 'trf', 20):('jgc', 'z14', 21):19
('hwf', 'trf', 20):('jdr', 'ttr', 21):19
('hwf', 'trf', 20):('snh', 'vcs', 21):13
('hwf', 'trf', 20):('ttr', 'z06', 21):19
('hwf', 'trf', 20):('ftc', 'jgc', 21):19
('hwf', 'trf', 20):('nfj', 'z12', 21):19
('hwf', 'trf', 20):('rgt', 'z12', 21):19
('hwf', 'trf', 20):('fbv', 'ftc', 21):19
('hwf', 'trf', 20):('fbv', 'qsg', 21):16
('hwf', 'trf', 20):('ttr', 'z12', 21):19
('hwf', 'trf', 20):('ttr', 'z03', 21):19
('hwf', 'trf', 20):('fbv', 'z06', 21):19
('hwf', 'trf', 20):('qgm', 'vcs', 21):14
('hwf', 'trf', 20):('jdr', 'rgt', 21):19
('hwf', 'trf', 20):('vcs', 'z30', 21):14
('hwf', 'trf', 20):('fbv', 'z03', 21):19
('hwf', 'trf', 20):('jgc', 'pnd', 21):18
('hwf', 'trf', 20):('fbv', 'z12', 21):19
('hwf', 'trf', 20):('vbc', 'vcs', 21):14
('hwf', 'trf', 20):('nfj', 'smr', 21):19
('hwf', 'trf', 20):('rgt', 'smr', 21):19
('hwf', 'trf', 20):('rgt', 'z14', 21):19
('hwf', 'trf', 20):('qsg', 'ttr', 21):16
('hwf', 'trf', 20):('vcs', 'z29', 21):14
('hwf', 'trf', 20):('nfj', 'z14', 21):19
('hwf', 'trf', 20):('ftc', 'rgt', 21):19
('hwf', 'trf', 20):('drk', 'tdc', 21):19
('hwf', 'trf', 20):('rgt', 'z10', 21):19
('hwf', 'trf', 20):('pkj', 'tqq', 21):19
('hwf', 'trf', 20):('jgc', 'qsg', 21):18
('hwf', 'trf', 20):('drk', 'z09', 21):19
('hwf', 'trf', 20):('rvc', 'ttr', 21):15
('hwf', 'trf', 20):('nfj', 'z10', 21):19
('hwf', 'trf', 20):('nfj', 'rsq', 21):19
('hwf', 'trf', 20):('fbv', 'rvc', 21):15
('hwf', 'trf', 20):('ttr', 'z14', 21):19
('hwf', 'trf', 20):('rgt', 'rsq', 21):19
('hwf', 'trf', 20):('ndd', 'vcs', 21):14
('hwf', 'trf', 20):('jgc', 'z03', 21):19
('hwf', 'trf', 20):('dtj', 'z18', 21):13
('hwf', 'trf', 20):('fbv', 'z14', 21):19
('jhm', 'z00', 20):('jfp', 'nfj', 20):19
('jhm', 'z00', 20):('grd', 'rgt', 20):18
('jhm', 'z00', 20):('hwh', 'jgc', 20):18
('jhm', 'z00', 20):('ttr', 'z15', 20):18
('jhm', 'z00', 20):('gvw', 'qjb', 20):18
('jhm', 'z00', 20):('fbv', 'grd', 20):18
('jhm', 'z00', 20):('nfj', 'vgr', 20):19
('jhm', 'z00', 20):('bqv', 'nfj', 20):19
('jhm', 'z00', 20):('hwh', 'nfj', 20):18
('jhm', 'z00', 20):('rgt', 'tdc', 20):18
('jhm', 'z00', 20):('nfj', 'nqr', 20):19
('jhm', 'z00', 20):('jfp', 'jgc', 20):19
('jhm', 'z00', 20):('fbv', 'z15', 20):18
('jhm', 'z00', 20):('bqv', 'jgc', 20):19
('jhm', 'z00', 20):('rgt', 'z09', 20):18
('jhm', 'z00', 20):('grd', 'ttr', 20):18
('jhm', 'z00', 20):('jgc', 'vgr', 20):19
('jhm', 'z00', 20):('nfj', 'z09', 20):18
('jhm', 'z00', 20):('tqq', 'z15', 21):19
('jhm', 'z00', 20):('rgt', 'tpv', 21):19
('jhm', 'z00', 20):('nfj', 'tpv', 21):19
('jhm', 'z00', 20):('nfj', 'pnd', 21):19
('jhm', 'z00', 20):('tqq', 'z16', 21):19
('jhm', 'z00', 20):('drk', 'z15', 21):19
('jhm', 'z00', 20):('vcs', 'z31', 21):13
('jhm', 'z00', 20):('jgc', 'rvc', 21):18
('jhm', 'z00', 20):('jgc', 'z06', 21):19
('jhm', 'z00', 20):('vcs', 'z32', 21):13
('jhm', 'z00', 20):('pnd', 'rgt', 21):19
('jhm', 'z00', 20):('ttr', 'z10', 21):19
('jhm', 'z00', 20):('fhh', 'nfj', 21):19
('jhm', 'z00', 20):('jgc', 'z12', 21):19
('jhm', 'z00', 20):('nfj', 'z03', 21):19
('jhm', 'z00', 20):('vcs', 'z22', 21):12
('jhm', 'z00', 20):('vcs', 'z34', 21):13
('jhm', 'z00', 20):('rgt', 'z03', 21):19
('jhm', 'z00', 20):('mmr', 'vcs', 21):13
('jhm', 'z00', 20):('drk', 'grd', 21):19
('jhm', 'z00', 20):('jdr', 'jgc', 21):19
('jhm', 'z00', 20):('tqq', 'z09', 21):19
('jhm', 'z00', 20):('fbv', 'z10', 21):19
('jhm', 'z00', 20):('ftc', 'nfj', 21):19
('jhm', 'z00', 20):('ftc', 'ttr', 21):19
('jhm', 'z00', 20):('qsg', 'rgt', 21):15
('jhm', 'z00', 20):('fhh', 'rgt', 21):19
('jhm', 'z00', 20):('dtj', 'ppf', 21):12
('jhm', 'z00', 20):('rgt', 'rvc', 21):14
('jhm', 'z00', 20):('dtd', 'vcs', 21):13
('jhm', 'z00', 20):('jdr', 'nfj', 21):19
('jhm', 'z00', 20):('fbv', 'jdr', 21):19
('jhm', 'z00', 20):('nfj', 'rvc', 21):18
('jhm', 'z00', 20):('nfj', 'qsg', 21):18
('jhm', 'z00', 20):('nfj', 'z06', 21):19
('jhm', 'z00', 20):('rgt', 'z06', 21):19
('jhm', 'z00', 20):('jgc', 'z10', 21):19
('jhm', 'z00', 20):('rkd', 'vcs', 21):14
('jhm', 'z00', 20):('vcs', 'vqh', 21):15
('jhm', 'z00', 20):('fbv', 'pnd', 21):19
('jhm', 'z00', 20):('jgc', 'z14', 21):19
('jhm', 'z00', 20):('jdr', 'ttr', 21):19
('jhm', 'z00', 20):('snh', 'vcs', 21):12
('jhm', 'z00', 20):('ttr', 'z06', 21):19
('jhm', 'z00', 20):('ftc', 'jgc', 21):19
('jhm', 'z00', 20):('nfj', 'z12', 21):19
('jhm', 'z00', 20):('rgt', 'z12', 21):19
('jhm', 'z00', 20):('fbv', 'ftc', 21):19
('jhm', 'z00', 20):('fbv', 'qsg', 21):15
('jhm', 'z00', 20):('ttr', 'z12', 21):19
('jhm', 'z00', 20):('ttr', 'z03', 21):19
('jhm', 'z00', 20):('fbv', 'z06', 21):19
('jhm', 'z00', 20):('pnd', 'ttr', 21):19
('jhm', 'z00', 20):('qgm', 'vcs', 21):13
('jhm', 'z00', 20):('jdr', 'rgt', 21):19
('jhm', 'z00', 20):('vcs', 'z30', 21):13
('jhm', 'z00', 20):('fbv', 'z03', 21):19
('jhm', 'z00', 20):('jgc', 'pnd', 21):19
('jhm', 'z00', 20):('fbv', 'z12', 21):19
('jhm', 'z00', 20):('vbc', 'vcs', 21):13
('jhm', 'z00', 20):('nfj', 'smr', 21):19
('jhm', 'z00', 20):('rgt', 'smr', 21):19
('jhm', 'z00', 20):('hwh', 'tqq', 21):19
('jhm', 'z00', 20):('rgt', 'z14', 21):19
('jhm', 'z00', 20):('qsg', 'ttr', 21):15
('jhm', 'z00', 20):('vcs', 'z29', 21):13
('jhm', 'z00', 20):('nfj', 'z14', 21):19
('jhm', 'z00', 20):('ftc', 'rgt', 21):19
('jhm', 'z00', 20):('drk', 'tdc', 21):19
('jhm', 'z00', 20):('rgt', 'z10', 21):19
('jhm', 'z00', 20):('pkj', 'tqq', 21):19
('jhm', 'z00', 20):('jgc', 'qsg', 21):18
('jhm', 'z00', 20):('drk', 'z09', 21):19
('jhm', 'z00', 20):('rvc', 'ttr', 21):14
('jhm', 'z00', 20):('nfj', 'z10', 21):19
('jhm', 'z00', 20):('nfj', 'rsq', 21):19
('jhm', 'z00', 20):('fbv', 'rvc', 21):14
('jhm', 'z00', 20):('ttr', 'z14', 21):19
('jhm', 'z00', 20):('rgt', 'rsq', 21):19
('jhm', 'z00', 20):('ndd', 'vcs', 21):13
('jhm', 'z00', 20):('jgc', 'z03', 21):19
('jhm', 'z00', 20):('dtj', 'z18', 21):12
('jhm', 'z00', 20):('fbv', 'z14', 21):19
('mmr', 'wqs', 20):('jfp', 'nfj', 20):19
('mmr', 'wqs', 20):('grd', 'rgt', 20):18
('mmr', 'wqs', 20):('ttr', 'z15', 20):18
('mmr', 'wqs', 20):('gvw', 'qjb', 20):18
('mmr', 'wqs', 20):('fbv', 'grd', 20):18
('mmr', 'wqs', 20):('nfj', 'vgr', 20):19
('mmr', 'wqs', 20):('rgt', 'tdc', 20):18
('mmr', 'wqs', 20):('nfj', 'nqr', 20):19
('mmr', 'wqs', 20):('jfp', 'jgc', 20):19
('mmr', 'wqs', 20):('fbv', 'z15', 20):18
('mmr', 'wqs', 20):('rgt', 'z09', 20):18
('mmr', 'wqs', 20):('grd', 'ttr', 20):18
('mmr', 'wqs', 20):('jgc', 'vgr', 20):19
('mmr', 'wqs', 20):('nfj', 'z09', 20):18
('mmr', 'wqs', 20):('tqq', 'z15', 21):19
('mmr', 'wqs', 20):('rgt', 'tpv', 21):19
('mmr', 'wqs', 20):('nfj', 'tpv', 21):19
('mmr', 'wqs', 20):('nfj', 'pnd', 21):19
('mmr', 'wqs', 20):('tqq', 'z16', 21):19
('mmr', 'wqs', 20):('drk', 'z15', 21):19
('mmr', 'wqs', 20):('vcs', 'z31', 21):12
('mmr', 'wqs', 20):('jgc', 'rvc', 21):18
('mmr', 'wqs', 20):('jgc', 'z06', 21):19
('mmr', 'wqs', 20):('vcs', 'z32', 21):13
('mmr', 'wqs', 20):('pnd', 'rgt', 21):19
('mmr', 'wqs', 20):('hwm', 'vcs', 21):19
('mmr', 'wqs', 20):('ttr', 'z10', 21):19
('mmr', 'wqs', 20):('fhh', 'nfj', 21):19
('mmr', 'wqs', 20):('jgc', 'z12', 21):19
('mmr', 'wqs', 20):('nfj', 'z03', 21):19
('mmr', 'wqs', 20):('vcs', 'z22', 21):12
('mmr', 'wqs', 20):('vcs', 'z34', 21):13
('mmr', 'wqs', 20):('rgt', 'z03', 21):19
('mmr', 'wqs', 20):('drk', 'grd', 21):19
('mmr', 'wqs', 20):('jdr', 'jgc', 21):19
('mmr', 'wqs', 20):('tqq', 'z09', 21):19
('mmr', 'wqs', 20):('fbv', 'z10', 21):19
('mmr', 'wqs', 20):('ftc', 'nfj', 21):19
('mmr', 'wqs', 20):('ftc', 'ttr', 21):19
('mmr', 'wqs', 20):('qsg', 'rgt', 21):15
('mmr', 'wqs', 20):('fhh', 'rgt', 21):19
('mmr', 'wqs', 20):('dtj', 'ppf', 21):12
('mmr', 'wqs', 20):('rgt', 'rvc', 21):14
('mmr', 'wqs', 20):('dtd', 'vcs', 21):13
('mmr', 'wqs', 20):('jdr', 'nfj', 21):19
('mmr', 'wqs', 20):('dvs', 'vcs', 21):19
('mmr', 'wqs', 20):('fbv', 'jdr', 21):19
('mmr', 'wqs', 20):('nfj', 'rvc', 21):18
('mmr', 'wqs', 20):('nfj', 'qsg', 21):18
('mmr', 'wqs', 20):('nfj', 'z06', 21):19
('mmr', 'wqs', 20):('rgt', 'z06', 21):19
('mmr', 'wqs', 20):('jgc', 'z10', 21):19
('mmr', 'wqs', 20):('rkd', 'vcs', 21):14
('mmr', 'wqs', 20):('vcs', 'vqh', 21):15
('mmr', 'wqs', 20):('fbv', 'pnd', 21):19
('mmr', 'wqs', 20):('jgc', 'z14', 21):19
('mmr', 'wqs', 20):('jdr', 'ttr', 21):19
('mmr', 'wqs', 20):('snh', 'vcs', 21):12
('mmr', 'wqs', 20):('ttr', 'z06', 21):19
('mmr', 'wqs', 20):('ftc', 'jgc', 21):19
('mmr', 'wqs', 20):('nfj', 'z12', 21):19
('mmr', 'wqs', 20):('rgt', 'z12', 21):19
('mmr', 'wqs', 20):('fbv', 'ftc', 21):19
('mmr', 'wqs', 20):('fbv', 'qsg', 21):15
('mmr', 'wqs', 20):('ttr', 'z12', 21):19
('mmr', 'wqs', 20):('ttr', 'z03', 21):19
('mmr', 'wqs', 20):('fbv', 'z06', 21):19
('mmr', 'wqs', 20):('pnd', 'ttr', 21):19
('mmr', 'wqs', 20):('qgm', 'vcs', 21):13
('mmr', 'wqs', 20):('jdr', 'rgt', 21):19
('mmr', 'wqs', 20):('vcs', 'z30', 21):13
('mmr', 'wqs', 20):('fbv', 'z03', 21):19
('mmr', 'wqs', 20):('jgc', 'pnd', 21):19
('mmr', 'wqs', 20):('fbv', 'z12', 21):19
('mmr', 'wqs', 20):('vbc', 'vcs', 21):13
('mmr', 'wqs', 20):('nfj', 'smr', 21):19
('mmr', 'wqs', 20):('rgt', 'smr', 21):19
('mmr', 'wqs', 20):('rgt', 'z14', 21):19
('mmr', 'wqs', 20):('qsg', 'ttr', 21):15
('mmr', 'wqs', 20):('vcs', 'z29', 21):13
('mmr', 'wqs', 20):('nfj', 'z14', 21):19
('mmr', 'wqs', 20):('ftc', 'rgt', 21):19
('mmr', 'wqs', 20):('drk', 'tdc', 21):19
('mmr', 'wqs', 20):('rgt', 'z10', 21):19
('mmr', 'wqs', 20):('pkj', 'tqq', 21):19
('mmr', 'wqs', 20):('jgc', 'qsg', 21):18
('mmr', 'wqs', 20):('drk', 'z09', 21):19
('mmr', 'wqs', 20):('rvc', 'ttr', 21):14
('mmr', 'wqs', 20):('nfj', 'z10', 21):19
('mmr', 'wqs', 20):('nfj', 'rsq', 21):19
('mmr', 'wqs', 20):('fbv', 'rvc', 21):14
('mmr', 'wqs', 20):('ttr', 'z14', 21):19
('mmr', 'wqs', 20):('rgt', 'rsq', 21):19
('mmr', 'wqs', 20):('ndd', 'vcs', 21):13
('mmr', 'wqs', 20):('jgc', 'z03', 21):19
('mmr', 'wqs', 20):('dtj', 'z18', 21):12
('mmr', 'wqs', 20):('fbv', 'z14', 21):19
('nqr', 'z08', 20):('jfp', 'nfj', 20):19
('nqr', 'z08', 20):('grd', 'rgt', 20):18
('nqr', 'z08', 20):('hwh', 'jgc', 20):18
('nqr', 'z08', 20):('ttr', 'z15', 20):18
('nqr', 'z08', 20):('fbv', 'grd', 20):18
('nqr', 'z08', 20):('nfj', 'vgr', 20):18
('nqr', 'z08', 20):('bqv', 'nfj', 20):19
('nqr', 'z08', 20):('hwh', 'nfj', 20):18
('nqr', 'z08', 20):('rgt', 'tdc', 20):18
('nqr', 'z08', 20):('jfp', 'jgc', 20):19
('nqr', 'z08', 20):('fbv', 'z15', 20):18
('nqr', 'z08', 20):('bqv', 'jgc', 20):19
('nqr', 'z08', 20):('rgt', 'z09', 20):18
('nqr', 'z08', 20):('grd', 'ttr', 20):18
('nqr', 'z08', 20):('jgc', 'vgr', 20):18
('nqr', 'z08', 20):('nfj', 'z09', 20):18
('nqr', 'z08', 20):('tqq', 'z15', 21):19
('nqr', 'z08', 20):('rgt', 'tpv', 21):19
('nqr', 'z08', 20):('tqq', 'vgr', 21):19
('nqr', 'z08', 20):('nfj', 'tpv', 21):19
('nqr', 'z08', 20):('nfj', 'pnd', 21):19
('nqr', 'z08', 20):('tqq', 'z16', 21):19
('nqr', 'z08', 20):('drk', 'z15', 21):19
('nqr', 'z08', 20):('vcs', 'z31', 21):13
('nqr', 'z08', 20):('jgc', 'rvc', 21):18
('nqr', 'z08', 20):('jgc', 'z06', 21):19
('nqr', 'z08', 20):('vcs', 'z32', 21):13
('nqr', 'z08', 20):('pnd', 'rgt', 21):19
('nqr', 'z08', 20):('ttr', 'z10', 21):19
('nqr', 'z08', 20):('fhh', 'nfj', 21):19
('nqr', 'z08', 20):('jgc', 'z12', 21):19
('nqr', 'z08', 20):('nfj', 'z03', 21):19
('nqr', 'z08', 20):('vcs', 'z34', 21):13
('nqr', 'z08', 20):('rgt', 'z03', 21):19
('nqr', 'z08', 20):('mmr', 'vcs', 21):13
('nqr', 'z08', 20):('drk', 'grd', 21):19
('nqr', 'z08', 20):('jdr', 'jgc', 21):19
('nqr', 'z08', 20):('tqq', 'z09', 21):19
('nqr', 'z08', 20):('fbv', 'z10', 21):19
('nqr', 'z08', 20):('ftc', 'nfj', 21):19
('nqr', 'z08', 20):('ftc', 'ttr', 21):19
('nqr', 'z08', 20):('qsg', 'rgt', 21):15
('nqr', 'z08', 20):('fhh', 'rgt', 21):19
('nqr', 'z08', 20):('dtj', 'ppf', 21):12
('nqr', 'z08', 20):('rgt', 'rvc', 21):14
('nqr', 'z08', 20):('dtd', 'vcs', 21):13
('nqr', 'z08', 20):('jdr', 'nfj', 21):19
('nqr', 'z08', 20):('fbv', 'jdr', 21):19
('nqr', 'z08', 20):('nfj', 'rvc', 21):18
('nqr', 'z08', 20):('nfj', 'qsg', 21):18
('nqr', 'z08', 20):('nfj', 'z06', 21):19
('nqr', 'z08', 20):('rgt', 'z06', 21):19
('nqr', 'z08', 20):('jgc', 'z10', 21):19
('nqr', 'z08', 20):('rkd', 'vcs', 21):14
('nqr', 'z08', 20):('vcs', 'vqh', 21):15
